internalTaxonId,latitude,longitude
239905380,8.95964973,77.06447838
239905380,8.75,77.1083
239905380,8.48788692,77.40964011
239905380,8.50395247,77.46713087
239905380,9.64691344,77.47743641
239905390,9.45694,77.1764
239905390,9.3125,77.1847
239905390,10.084238,77.05139
239905390,10.1917,76.975
239905390,8.441667,77.475
239905390,10.313803,76.840387
239905390,12.5473138,75.90062714
239905390,10.78385308,76.69235945
239905390,9.81227986,77.03210587
239905440,10.9167,76.5861
239905440,12.406351,75.52388
239905440,12.757,75.591667
239905440,12.65804812,75.68804165
239905440,8.7,77.383333
239905440,15.80332049,74.62929011
239905600,22.75182207,77.73302549
239905600,22.46825551,78.44148493
239905600,22.26714368,78.68843078
239905630,15.08584798,76.54620537
239905630,9.94167,77.1833
239905630,8.5049702,77.46644497
239905630,10.38450242,78.79515082
239905630,11.75083183,79.76749059
239905630,10.77843885,79.82703567
239906076,8.61111,77.3472
239906076,9.56528,77.4014
239906076,8.59722,77.3528
239906076,8.52222,77.4611
239906076,8.66667,77.2861
239906076,11.292973,78.572644
239906076,8.93159404,77.28137908
239906076,8.51770392,77.55090163
239906076,8.73669873,77.73788627
242376348,19.205849,72.906886
242376348,19.209258,72.907206
242376348,19.209735,72.906501
242376348,19.209774,72.907037
242376348,19.109198,72.861725
242376348,19.20931743,72.90620282
242376348,19.20977365,72.90703702
242376348,19.20973545,72.90650058
242376348,19.31340518,72.9955773
242376348,19.22045219,72.91284196
242376348,19.20584864,72.9068864
242376348,19.20925759,72.90720597
242376348,19.207358,72.906952
242376348,19.205919,72.907088
242376348,19.207338,72.9071
242376348,19.07591,72.87765574
242376348,19.22880798,72.91817822
242376348,24.5926,72.7156
242376348,19.222372,72.778918
242376348,19.271225,72.793754
242376348,19.20607,72.906749
242376348,21.758709,73.803263
242376348,21.881081,74.461355
242376348,18.150663,74.576782
242376348,17.65992,75.906387
242376348,18.9623,77.1309
242376348,22.448978,78.370445
247297998,10.01860046,76.73880005
247297998,9.52984047,76.97499847
247297998,9.52915955,76.97530365
247297998,8.68006992,77.13089752
247297998,8.68463039,77.13289642
247297998,8.68126965,77.14219666
247297998,8.56671047,77.14499664
247297998,8.67020035,77.16049957
247297998,8.67029953,77.16069794
254095810,18.738585,73.360862
254095810,17.0142366,73.7816154
254095810,18.9920869,73.5129775
254095810,17.7208314,73.8237159
254095810,18.992817,73.516668
254095810,18.56178,73.46854
254095810,17.16180102,73.74134034
254095810,18.78237,73.38062
254095810,18.82013,73.41176
254095810,17.10211,73.66072
254095810,17.97089,73.66824
254095810,17.92968,73.83481
254095810,18.346842,73.6049
254095810,17.78673,73.72165
254095810,17.00733,73.77377
254095810,17.72822,73.78567
254095810,17.71704,73.79146
254095810,17.75855,73.82874
254475077,23.58760071,68.61519623
254475077,23.52960014,68.68209839
254475077,23.79829979,68.79720306
254475077,23.70849991,68.82499695
254475077,23.75909996,68.82859802
30864,14.35806,74.63769
30864,7.4,80.8
30864,12.75778,75.71022
30864,10.5838,76.3316
30864,14.860348,74.757843
30864,10.33054,76.58981
30864,10.32949,76.5892
30864,10.30283,76.60445
242376417,21.53536,70.521909
242376417,21.535376,70.521921
242376417,21.5332459,70.524329
242376417,19.191369,73.766898
242376417,17.720831,73.823716
242376417,17.720831,73.823716
242376417,17.720831,73.823716
242376417,17.727944,73.823031
242376417,17.72759,73.822789
242376417,17.732675,73.823505
242376417,17.720831,73.823716
242376417,17.726827,73.822897
242376417,17.720831,73.823716
242376417,17.720831,73.823716
242376417,17.7208314,73.8237159
242376417,17.7208314,73.8237159
242376417,17.7208314,73.8237159
242376417,17.72794447,73.82303081
242376417,17.72758967,73.82278908
242376417,17.7326747,73.82350456
242376417,17.7208314,73.8237159
242376417,17.72682705,73.82289737
242376417,17.7208314,73.8237159
242376417,17.7208314,73.8237159
242376417,17.689765,73.137263
242376417,19.938845,73.750227
242376417,17.687473,73.800821
242376417,17.733333,73.816667
242376417,17.726599,73.818764
242376417,17.72759,73.822789
242376417,17.732675,73.823505
242376417,17.726615,73.824139
242376417,17.33394444,73.89361111
242376417,17.431533,73.929873
242376417,17.4084,73.944886
242376417,17.395844,73.965322
242376417,16.818756,74.073273
242376417,17.602053,74.29626
242376417,20.7002,77.0082
